# E (keV) Intensity
75.70	  5.99E-05
75.80	  5.88E-05
75.90	  5.76E-05
76.00	  5.65E-05
76.10	  5.54E-05
76.20	  5.44E-05
76.30	  5.33E-05
76.40	  5.23E-05
76.50	  5.13E-05
76.60	  5.03E-05
76.70	  4.93E-05
76.80	  4.84E-05
76.90	  4.75E-05
77.00	  4.65E-05
77.10	  4.56E-05
77.20	  4.48E-05
77.30	  4.39E-05
77.40	  4.31E-05
77.50	  4.22E-05
77.60	  4.14E-05
77.70	  4.06E-05
77.80	  3.98E-05
77.90	  3.91E-05
78.00	  3.83E-05
78.10	  3.76E-05
78.20	  3.69E-05
78.30	  3.61E-05
78.40	  3.55E-05
78.50	  3.48E-05
78.60	  3.41E-05
78.70	  3.34E-05
78.80	  3.28E-05
78.90	  3.22E-05
79.00	  3.15E-05
79.10	  3.09E-05
79.20	  3.03E-05
79.30	  2.98E-05
79.40	  2.92E-05
79.50	  2.86E-05
79.60	  2.81E-05
79.70	  2.75E-05
79.80	  2.70E-05
79.90	  2.65E-05
80.00	  2.60E-05
80.10	  2.55E-05
80.20	  2.50E-05
80.30	  2.45E-05
80.40	  2.40E-05
80.50	  2.35E-05
80.60	  2.31E-05
80.70	  2.26E-05
80.80	  2.22E-05
80.90	  2.18E-05
81.00	  2.14E-05
81.10	  2.09E-05
81.20	  2.05E-05
81.30	  2.01E-05
81.40	  1.98E-05
81.50	  1.94E-05
81.60	  1.90E-05
81.70	  1.86E-05
81.80	  1.83E-05
81.90	  1.79E-05
82.00	  1.76E-05
82.10	  1.72E-05
82.20	  1.69E-05
82.30	  1.66E-05
82.40	  1.63E-05
82.50	  1.59E-05
82.60	  1.56E-05
82.70	  1.53E-05
82.80	  1.50E-05
82.90	  1.47E-05
83.00	  1.45E-05
83.10	  1.42E-05
83.20	  1.39E-05
83.30	  1.36E-05
83.40	  1.34E-05
83.50	  1.31E-05
83.60	  1.29E-05
83.70	  1.26E-05
83.80	  1.24E-05
83.90	  1.21E-05
84.00	  1.19E-05
84.10	  1.17E-05
84.20	  1.14E-05
84.30	  1.12E-05
84.40	  1.10E-05
84.50	  1.08E-05
84.60	  1.06E-05
84.70	  1.04E-05
84.80	  1.02E-05
84.90	  9.96E-06
85.00	  9.77E-06
85.10	  9.58E-06
85.20	  9.40E-06
85.30	  9.21E-06
85.40	  9.04E-06
85.50	  8.86E-06
85.60	  8.69E-06
85.70	  8.52E-06
85.80	  8.35E-06
85.90	  8.19E-06
86.00	  8.03E-06
86.10	  7.88E-06
86.20	  7.72E-06
86.30	  7.57E-06
86.40	  7.43E-06
86.50	  7.28E-06
86.60	  7.14E-06
86.70	  7.00E-06
86.80	  6.87E-06
86.90	  6.73E-06
87.00	  6.60E-06
87.10	  6.47E-06
87.20	  6.35E-06
87.30	  6.22E-06
87.40	  6.10E-06
87.50	  5.99E-06
87.60	  5.87E-06
87.70	  5.75E-06
87.80	  5.64E-06
87.90	  5.53E-06
88.00	  5.43E-06
88.10	  5.32E-06
88.20	  5.22E-06
88.30	  5.12E-06
88.40	  5.02E-06
88.50	  4.92E-06
